Section	Id	Action
MIDI Editor	41758	Notation: Do not minimize ties for selected notes
MIDI Editor	41759	Notation: Clear display offset
MIDI Editor	41760	Notation: Nudge position display offset left
MIDI Editor	41761	Notation: Nudge position display offset right
MIDI Editor	41762	Notation: Nudge length display offset left
MIDI Editor	41763	Notation: Nudge length display offset right
MIDI Editor	41764	Select next note with higher pitch
MIDI Editor	41765	Select next note with lower pitch
MIDI Editor	41766	Add next note with higher pitch to selection
MIDI Editor	41767	Add next note with lower pitch to selection
MIDI Editor	41768	Quantize note positions to last quantize dialog settings
MIDI Editor	41769	Quantize note positions to 1/64
MIDI Editor	41770	Quantize note positions to 1/32
MIDI Editor	41771	Quantize note positions to 1/16
MIDI Editor	41772	Quantize note positions to 1/8
MIDI Editor	41773	Quantize note positions to 1/4
MIDI Editor	41774	Options: All media items are editable in notation view
MIDI Editor	41775	Notation: Double dot note if possible
MIDI Editor	41776	Notation: Automatically double dot notes
MIDI Editor	41777	Notation: Triple dot note if possible
MIDI Editor	41778	Notation: Automatically triple dot notes
MIDI Editor	41779	Notation: Do not double or triple dot note
MIDI Editor	41780	Notation: Add text ornament...
MIDI Editor	41781	Options: Edit CC/velocity only when mouse is near event
MIDI Editor	41988	Notation: Delete
MIDI Editor	41992	Chase MIDI note-on/CC/PC/pitch in project playback
MIDI Editor	41993	Notation: Create custom track notation...
MIDI Editor	41994	Notation: Create custom note notation...
MIDI Editor	41995	Save CC/velocity lane preset...
MIDI Editor	41996	Load CC/velocity lane preset...
MIDI Editor	41997	Add CC/velocity lane preset...
MIDI Editor	41998	Select all notes at mouse time position
MIDI Editor	42000	Load CC/velocity lane preset 1
MIDI Editor	42001	Load CC/velocity lane preset 2
MIDI Editor	42002	Load CC/velocity lane preset 3
MIDI Editor	42003	Load CC/velocity lane preset 4
MIDI Editor	42004	Load CC/velocity lane preset 5
MIDI Editor	42005	Load CC/velocity lane preset 6
MIDI Editor	42006	Load CC/velocity lane preset 7
MIDI Editor	42007	Load CC/velocity lane preset 8
MIDI Editor	42008	Load CC/velocity lane preset 9
MIDI Editor	42009	Load CC/velocity lane preset 10
MIDI Editor	42070	Import track lyrics...
MIDI Editor	42071	Export track lyrics...
MIDI Editor	42072	Navigate: Select previous note with the same channel 
MIDI Editor	42073	Navigate: Select next note with the same channel 
MIDI Editor	42074	Navigate: Select previous note on the same staff (notation view)
MIDI Editor	42075	Navigate: Select next note on the same staff (notation view)
MIDI Editor	42076	Navigate: Select previous note with the same voice (notation view)
MIDI Editor	42077	Navigate: Select next note with the same voice (notation view)
MIDI Editor	42078	Navigate: Select previous note on the same staff with the same voice (notation view)
MIDI Editor	42079	Navigate: Select next note on the same staff with the same voice (notation view)
MIDI Editor	42080	Set CC shape to linear
MIDI Editor	42081	Set CC shape to square
MIDI Editor	42082	Set CC shape to slow start/end
MIDI Editor	42083	Set CC shape to fast start
MIDI Editor	42084	Set CC shape to fast end
MIDI Editor	42085	Set CC shape to bezier
MIDI Editor	42086	Set default CC shape to linear
MIDI Editor	42087	Set default CC shape to square
MIDI Editor	42088	Set default CC shape to slow start/end
MIDI Editor	42089	Set default CC shape to fast start
MIDI Editor	42090	Set default CC shape to fast end
MIDI Editor	42091	Set default CC shape to bezier
MIDI Editor	42092	Options: Bank/program change events follow note selection when CC selection follows note selection
MIDI Editor	42093	Options: Reduce CC events while drawing
MIDI Editor	42094	Apply LFO to last touched CC lane...
MIDI Editor	42095	Use theme color for selected note body when coloring by track or media item
MIDI Editor	42096	Use theme color for selected note border when coloring by track or media item
MIDI Editor	42097	Use theme color for unselected note body when coloring by track or media item
MIDI Editor	42098	Use theme color for unselected note border when coloring by track or media item
MIDI Editor	42099	Options: Prevent mouse edits of single CC events from moving past other CC events
MIDI Editor	42100	Options: Allow CC shape in bank, LSB lanes (CC0, CC32-CC63)
MIDI Editor	42101	View: Show notation text on notes
MIDI Editor	42102	Reload track support data (bank/program files, notation, etc)
MIDI Editor	42173	Notation: Delete note text or custom ornament
MIDI Editor	42430	Options: Make secondary items editable by default
MIDI Editor	42431	Load .ReaScale file...
MIDI Editor	42432	Unload .ReaScale file
MIDI Editor	42433	Options: Active MIDI item follows track selection changes in arrange view
MIDI Editor	42434	CC lane: Reset zoom/scroll
MIDI Editor	42435	CC lane: Zoom in
MIDI Editor	42436	CC lane: Zoom out
MIDI Editor	42437	CC lane: Scroll up
MIDI Editor	42438	CC lane: Scroll down
MIDI Editor	42439	Options: Allow CC shape in sustain lane (CC64)
MIDI Editor	42440	Toolbar: Open MIDI toolbar 9
MIDI Editor	42441	Toolbar: Open MIDI toolbar 10
MIDI Editor	42442	Toolbar: Open MIDI toolbar 11
MIDI Editor	42443	Toolbar: Open MIDI toolbar 12
MIDI Editor	42444	Toolbar: Open MIDI toolbar 13
MIDI Editor	42445	Toolbar: Open MIDI toolbar 14
MIDI Editor	42446	Toolbar: Open MIDI toolbar 15
MIDI Editor	42447	Toolbar: Open MIDI toolbar 16
MIDI Editor	42448	Toolbar: Open MIDI toolbar 9 at mouse cursor
MIDI Editor	42449	Toolbar: Open MIDI toolbar 10 at mouse cursor
MIDI Editor	42450	Toolbar: Open MIDI toolbar 11 at mouse cursor
MIDI Editor	42451	Toolbar: Open MIDI toolbar 12 at mouse cursor
MIDI Editor	42452	Toolbar: Open MIDI toolbar 13 at mouse cursor
MIDI Editor	42453	Toolbar: Open MIDI toolbar 14 at mouse cursor
MIDI Editor	42454	Toolbar: Open MIDI toolbar 15 at mouse cursor
MIDI Editor	42455	Toolbar: Open MIDI toolbar 16 at mouse cursor
MIDI Editor	42456	Toolbar: Switch to MIDI toolbar 9
MIDI Editor	42457	Toolbar: Switch to MIDI toolbar 10
MIDI Editor	42458	Toolbar: Switch to MIDI toolbar 11
MIDI Editor	42459	Toolbar: Switch to MIDI toolbar 12
MIDI Editor	42460	Toolbar: Switch to MIDI toolbar 13
MIDI Editor	42461	Toolbar: Switch to MIDI toolbar 14
MIDI Editor	42462	Toolbar: Switch to MIDI toolbar 15
MIDI Editor	42463	Toolbar: Switch to MIDI toolbar 16
MIDI Editor	42464	Set pitchwheel lane semitone snap (if pitchwheel range has been defined)
MIDI Editor	42465	Set pitchwheel lane semitone range
MIDI Editor	42466	Options: Selecting a single note sets the channel for new events
MIDI Editor	42467	Navigate: Move edit cursor to left edge of visible piano roll
MIDI Editor	42468	Options: Do not show CC events that are in non-editable contexts
MIDI Editor	42469	Edit: Insert CC event at edit cursor in current lane
MIDI Editor	42470	Grid: Set to measure
MIDI Editor	42471	Toggle snap to key signature
MIDI Editor	42472	Options: only show CCs on channels of selected notes (MPE mode)
MIDI Editor	42473	Options: Snap to visible grid
MIDI Editor	42474	Edit: Move pitch cursor to nearest G
MIDI Editor	42475	Options: Do not show CC events that are in secondary contexts
MIDI Editor	42476	Options: Draw CC events as gray
MIDI Editor	43433	Toolbar: show MIDI toolbar 1 as menu
MIDI Editor	43434	Toolbar: show MIDI toolbar 2 as menu
MIDI Editor	43435	Toolbar: show MIDI toolbar 3 as menu
MIDI Editor	43436	Toolbar: show MIDI toolbar 4 as menu
MIDI Editor	43437	Toolbar: show MIDI toolbar 5 as menu
MIDI Editor	43438	Toolbar: show MIDI toolbar 6 as menu
MIDI Editor	43439	Toolbar: show MIDI toolbar 7 as menu
MIDI Editor	43440	Toolbar: show MIDI toolbar 8 as menu
MIDI Editor	43441	Toolbar: show MIDI toolbar 9 as menu
MIDI Editor	43442	Toolbar: show MIDI toolbar 10 as menu
MIDI Editor	43443	Toolbar: show MIDI toolbar 11 as menu
MIDI Editor	43444	Toolbar: show MIDI toolbar 12 as menu
MIDI Editor	43445	Toolbar: show MIDI toolbar 13 as menu
MIDI Editor	43446	Toolbar: show MIDI toolbar 14 as menu
MIDI Editor	43447	Toolbar: show MIDI toolbar 15 as menu
MIDI Editor	43448	Toolbar: show MIDI toolbar 16 as menu
MIDI Editor	43449	Save default CC lanes (and disable auto-save default CC lanes)
MIDI Editor	43450	Auto-save default CC lanes on window close
MIDI Editor	43451	Save default configuration (and disable auto-save default configuration)
MIDI Editor	43452	Auto-save default configuration when changing options
MIDI Editor	43454	Edit: Lengthen notes to grid
MIDI Editor	43455	Edit: Shorten notes to grid
MIDI Editor	43456	Edit: Move notes left to grid
MIDI Editor	43457	Edit: Move notes right to grid
MIDI Editor	43458	Shrink item to last event
MIDI Editor	43459	Edit: Move CC events left to grid
MIDI Editor	43460	Edit: Move CC events right to grid
MIDI Editor	43500	Key snap root note: C
MIDI Editor	43501	Key snap root note: C#
MIDI Editor	43502	Key snap root note: Db
MIDI Editor	43503	Key snap root note: D
MIDI Editor	43504	Key snap root note: D#
MIDI Editor	43505	Key snap root note: Eb
MIDI Editor	43506	Key snap root note: E
MIDI Editor	43507	Key snap root note: F
MIDI Editor	43508	Key snap root note: F#
MIDI Editor	43509	Key snap root note: Gb
MIDI Editor	43510	Key snap root note: G
MIDI Editor	43511	Key snap root note: G#
MIDI Editor	43512	Key snap root note: Ab
MIDI Editor	43513	Key snap root note: A
MIDI Editor	43514	Key snap root note: A#
MIDI Editor	43515	Key snap root note: Bb
MIDI Editor	43516	Key snap root note: B
MIDI Editor	43517	Key snap root note: Cb
MIDI Editor	_FNG_ME_SELECT_MUTED	SWS/FNG: Select muted MIDI notes
MIDI Editor	_FNG_ME_SELECT_NOTES_NEAR_EDIT_CURSOR	SWS/FNG: Select notes nearest edit cursor
MIDI Editor	_FNG_ME_APPLY_MIDI_GROOVE_16	SWS/FNG: Apply groove to selected MIDI notes (within 16th)
MIDI Editor	_FNG_ME_APPLY_MIDI_GROOVE_32	SWS/FNG: Apply groove to selected MIDI notes (within 32nd)
MIDI Editor	_FNG_ME_CYCLE_CC_LANE	SWS/FNG: Cycle through CC lanes
MIDI Editor	_FNG_ME_CYCLE_CC_LANE_KEEP_HEIGHT	SWS/FNG: Cycle through CC lanes (keep lane heights constant)
MIDI Editor	_FNG_ME_SHOW_USED_CC_LANES	SWS/FNG: Show only used CC lanes
MIDI Editor	_FNG_ME_HIDE_UNUSED_CC_LANES	SWS/FNG: Hide unused CC lanes
MIDI Editor	_FNG_ME_TOP_CC_LANE	SWS/FNG: Show only top CC lane
MIDI Editor	_BR_ME_CONTEXTUAL_TOOLBAR_01	SWS/BR: Open/close contextual toolbar under mouse cursor, preset 1
MIDI Editor	_BR_ME_CONTEXTUAL_TOOLBAR_02	SWS/BR: Open/close contextual toolbar under mouse cursor, preset 2
MIDI Editor	_BR_ME_CONTEXTUAL_TOOLBAR_03	SWS/BR: Open/close contextual toolbar under mouse cursor, preset 3
MIDI Editor	_BR_ME_CONTEXTUAL_TOOLBAR_04	SWS/BR: Open/close contextual toolbar under mouse cursor, preset 4
MIDI Editor	_BR_ME_CONTEXTUAL_TOOLBAR_05	SWS/BR: Open/close contextual toolbar under mouse cursor, preset 5
MIDI Editor	_BR_ME_CONTEXTUAL_TOOLBAR_06	SWS/BR: Open/close contextual toolbar under mouse cursor, preset 6
MIDI Editor	_BR_ME_CONTEXTUAL_TOOLBAR_07	SWS/BR: Open/close contextual toolbar under mouse cursor, preset 7
MIDI Editor	_BR_ME_CONTEXTUAL_TOOLBAR_08	SWS/BR: Open/close contextual toolbar under mouse cursor, preset 8
MIDI Editor	_BR_ME_EXC_CONTEXTUAL_TOOLBAR_01	SWS/BR: Exclusive toggle contextual toolbar under mouse cursor, preset 1
MIDI Editor	_BR_ME_EXC_CONTEXTUAL_TOOLBAR_02	SWS/BR: Exclusive toggle contextual toolbar under mouse cursor, preset 2
MIDI Editor	_BR_ME_EXC_CONTEXTUAL_TOOLBAR_03	SWS/BR: Exclusive toggle contextual toolbar under mouse cursor, preset 3
MIDI Editor	_BR_ME_EXC_CONTEXTUAL_TOOLBAR_04	SWS/BR: Exclusive toggle contextual toolbar under mouse cursor, preset 4
MIDI Editor	_BR_ME_EXC_CONTEXTUAL_TOOLBAR_05	SWS/BR: Exclusive toggle contextual toolbar under mouse cursor, preset 5
MIDI Editor	_BR_ME_EXC_CONTEXTUAL_TOOLBAR_06	SWS/BR: Exclusive toggle contextual toolbar under mouse cursor, preset 6
MIDI Editor	_BR_ME_EXC_CONTEXTUAL_TOOLBAR_07	SWS/BR: Exclusive toggle contextual toolbar under mouse cursor, preset 7
MIDI Editor	_BR_ME_EXC_CONTEXTUAL_TOOLBAR_08	SWS/BR: Exclusive toggle contextual toolbar under mouse cursor, preset 8
MIDI Editor	_BR_ME_STOP_PREV_ACT_ITEM	SWS/BR: Stop media item preview
MIDI Editor	_BR_ME_PREV_ACT_ITEM	SWS/BR: Preview active media item through track
MIDI Editor	_BR_ME_PREV_ACT_ITEM_POS	SWS/BR: Preview active media item through track (start from mouse position)
MIDI Editor	_BR_ME_PREV_ACT_ITEM_SYNC	SWS/BR: Preview active media item through track (sync with next measure)
MIDI Editor	_BR_ME_PREV_ACT_ITEM_PAUSE	SWS/BR: Preview active media item through track and pause during preview
MIDI Editor	_BR_ME_PREV_ACT_ITEM_PAUSE_POS	SWS/BR: Preview active media item through track and pause during preview (start from mouse position)
MIDI Editor	_BR_ME_PREV_ACT_ITEM_NOTES	SWS/BR: Preview active media item (selected notes only) through track
MIDI Editor	_BR_ME_PREV_ACT_ITEM_NOTES_POS	SWS/BR: Preview active media item (selected notes only) through track (start from mouse position)
MIDI Editor	_BR_ME_PREV_ACT_ITEM_NOTES_SYNC	SWS/BR: Preview active media item (selected notes only) through track (sync with next measure)
MIDI Editor	_BR_ME_PREV_ACT_ITEM_NOTES_PAUSE	SWS/BR: Preview active media item (selected notes only) through track and pause during preview
MIDI Editor	_BR_ME_PREV_ACT_ITEM_NOTES_PAUSE_POS	SWS/BR: Preview active media item (selected notes only) through track and pause during preview (start from mouse position)
MIDI Editor	_BR_ME_TPREV_ACT_ITEM	SWS/BR: Toggle preview active media item through track
MIDI Editor	_BR_ME_TPREV_ACT_ITEM_POS	SWS/BR: Toggle preview active media item through track (start from mouse position)
MIDI Editor	_BR_ME_TPREV_ACT_ITEM_SYNC	SWS/BR: Toggle preview active media item through track (sync with next measure)
MIDI Editor	_BR_ME_TPREV_ACT_ITEM_PAUSE	SWS/BR: Toggle preview active media item through track and pause during preview
MIDI Editor	_BR_ME_TPREV_ACT_ITEM_PAUSE_POS	SWS/BR: Toggle preview active media item through track and pause during preview (start from mouse position)
MIDI Editor	_BR_ME_TPREV_ACT_ITEM_NOTES	SWS/BR: Toggle preview active media item (selected notes only) through track
MIDI Editor	_BR_ME_TPREV_ACT_ITEM_NOTES_POS	SWS/BR: Toggle preview active media item (selected notes only) through track (start from mouse position)
MIDI Editor	_BR_ME_TPREV_ACT_ITEM_NOTES_SYNC	SWS/BR: Toggle preview active media item (selected notes only) through track (sync with next measure)
MIDI Editor	_BR_ME_TPREV_ACT_ITEM_NOTES_PAUSE	SWS/BR: Toggle preview active media item (selected notes only) through track and pause during preview
MIDI Editor	_BR_ME_TPREV_ACT_ITEM_NOTES_PAUSE_POS	SWS/BR: Toggle preview active media item (selected notes only) through track and pause during preview (start from mouse position)
MIDI Editor	_BR_ME_TOGGLE_PLAY_MOUSE	SWS/BR: Toggle play from mouse cursor position
MIDI Editor	_BR_ME_TOGGLE_PLAY_MOUSE_SOLO_TRACK	SWS/BR: Toggle play from mouse cursor position and solo active item's track for the duration
MIDI Editor	_BR_ME_TOGGLE_PLAY_MOUSE_SOLO_ITEM	SWS/BR: Toggle play from mouse cursor position and solo active item for the duration
MIDI Editor	_BR_ME_TOGGLE_PLAY_EDIT_SOLO_TRACK	SWS/BR: Toggle play from edit cursor position and solo active item's track for the duration
MIDI Editor	_BR_ME_TOGGLE_PLAY_EDIT_SOLO_ITEM	SWS/BR: Toggle play from edit cursor position and solo active item for the duration
MIDI Editor	_BR_ME_PLAY_MOUSECURSOR	SWS/BR: Play from mouse cursor position
MIDI Editor	_BR_ME_PLAY_PAUSE_MOUSECURSOR	SWS/BR: Play/pause from mouse cursor position
MIDI Editor	_BR_ME_PLAY_STOP_MOUSECURSOR	SWS/BR: Play/stop from mouse cursor position
MIDI Editor	_BR_ME_INSERT_CC_EDIT_CURSOR_MOUSE_LANE	SWS/BR: Insert CC event at edit cursor in lane under mouse cursor
MIDI Editor	_BR_ME_SHOW_USED_CC_14_BIT	SWS/BR: Show only used CC lanes (detect 14-bit)
MIDI Editor	_BR_ME_SHOW_USED_AND_SELECTED_CC_14_BIT	SWS/BR: Show only used CC lanes with selected events (detect 14-bit)
MIDI Editor	_BR_ME_CREATE_CC_LAST_CLICKED	SWS/BR: Create CC lane and make it last clicked
MIDI Editor	_BR_ME_MOVE_CC_LAST_CLICKED_UP	SWS/BR: Move last clicked CC lane up
MIDI Editor	_BR_ME_MOVE_CC_LAST_CLICKED_UP_CONST	SWS/BR: Move last clicked CC lane up (keep lane height constant)
MIDI Editor	_BR_ME_MOVE_CC_LAST_CLICKED_DOWN	SWS/BR: Move last clicked CC lane down
MIDI Editor	_BR_ME_MOVE_CC_LAST_CLICKED_DOWN_CONST	SWS/BR: Move last clicked CC lane down (keep lane height constant)
MIDI Editor	_BR_ME_MOVE_WINDOW_TO_MOUSE_H_L_V_B	SWS/BR: Move active floating window to mouse cursor (horizontal: left, vertical: bottom)
MIDI Editor	_BR_ME_MOVE_WINDOW_TO_MOUSE_H_L_V_M	SWS/BR: Move active floating window to mouse cursor (horizontal: left, vertical: middle)
MIDI Editor	_BR_ME_MOVE_WINDOW_TO_MOUSE_H_L_V_T	SWS/BR: Move active floating window to mouse cursor (horizontal: left, vertical: top)
MIDI Editor	_BR_ME_MOVE_WINDOW_TO_MOUSE_H_M_V_B	SWS/BR: Move active floating window to mouse cursor (horizontal: middle, vertical: bottom)
MIDI Editor	_BR_ME_MOVE_WINDOW_TO_MOUSE_H_M_V_M	SWS/BR: Move active floating window to mouse cursor (horizontal: middle, vertical: middle)
MIDI Editor	_BR_ME_MOVE_WINDOW_TO_MOUSE_H_M_V_T	SWS/BR: Move active floating window to mouse cursor (horizontal: middle, vertical: top)
MIDI Editor	_BR_ME_MOVE_WINDOW_TO_MOUSE_H_R_V_B	SWS/BR: Move active floating window to mouse cursor (horizontal: right, vertical: bottom)
MIDI Editor	_BR_ME_MOVE_WINDOW_TO_MOUSE_H_R_V_M	SWS/BR: Move active floating window to mouse cursor (horizontal: right, vertical: middle)
MIDI Editor	_BR_ME_MOVE_WINDOW_TO_MOUSE_H_R_V_T	SWS/BR: Move active floating window to mouse cursor (horizontal: right, vertical: top)
MIDI Editor	_BR_ME_SET_CC_LANES_HEIGHT_0	SWS/BR: Set all CC lanes' height to 0 pixel
MIDI Editor	_BR_ME_SET_CC_LANES_HEIGHT_10	SWS/BR: Set all CC lanes' height to 010 pixel
MIDI Editor	_BR_ME_SET_CC_LANES_HEIGHT_20	SWS/BR: Set all CC lanes' height to 020 pixel
MIDI Editor	_BR_ME_SET_CC_LANES_HEIGHT_30	SWS/BR: Set all CC lanes' height to 030 pixel
MIDI Editor	_BR_ME_SET_CC_LANES_HEIGHT_40	SWS/BR: Set all CC lanes' height to 040 pixel
MIDI Editor	_BR_ME_SET_CC_LANES_HEIGHT_50	SWS/BR: Set all CC lanes' height to 050 pixel
MIDI Editor	_BR_ME_SET_CC_LANES_HEIGHT_60	SWS/BR: Set all CC lanes' height to 060 pixel
MIDI Editor	_BR_ME_SET_CC_LANES_HEIGHT_70	SWS/BR: Set all CC lanes' height to 070 pixel
MIDI Editor	_BR_ME_SET_CC_LANES_HEIGHT_80	SWS/BR: Set all CC lanes' height to 080 pixel
MIDI Editor	_BR_ME_SET_CC_LANES_HEIGHT_90	SWS/BR: Set all CC lanes' height to 090 pixel
MIDI Editor	_BR_ME_SET_CC_LANES_HEIGHT_100	SWS/BR: Set all CC lanes' height to 100 pixel
MIDI Editor	_BR_ME_SET_CC_LANES_HEIGHT_110	SWS/BR: Set all CC lanes' height to 110 pixel
MIDI Editor	_BR_ME_SET_CC_LANES_HEIGHT_120	SWS/BR: Set all CC lanes' height to 120 pixel
MIDI Editor	_BR_ME_SET_CC_LANES_HEIGHT_130	SWS/BR: Set all CC lanes' height to 130 pixel
MIDI Editor	_BR_ME_SET_CC_LANES_HEIGHT_140	SWS/BR: Set all CC lanes' height to 140 pixel
MIDI Editor	_BR_ME_SET_CC_LANES_HEIGHT_150	SWS/BR: Set all CC lanes' height to 150 pixel
MIDI Editor	_BR_ME_SET_CC_LANES_HEIGHT_160	SWS/BR: Set all CC lanes' height to 160 pixel
MIDI Editor	_BR_ME_SET_CC_LANES_HEIGHT_170	SWS/BR: Set all CC lanes' height to 170 pixel
MIDI Editor	_BR_ME_SET_CC_LANES_HEIGHT_180	SWS/BR: Set all CC lanes' height to 180 pixel
MIDI Editor	_BR_ME_SET_CC_LANES_HEIGHT_190	SWS/BR: Set all CC lanes' height to 190 pixel
MIDI Editor	_BR_ME_SET_CC_LANES_HEIGHT_200	SWS/BR: Set all CC lanes' height to 200 pixel
MIDI Editor	_BR_ME_INC_CC_LANES_HEIGHT_1	SWS/BR: Increase all CC lanes' height by 001 pixel
MIDI Editor	_BR_ME_INC_CC_LANES_HEIGHT_2	SWS/BR: Increase all CC lanes' height by 002 pixel
MIDI Editor	_BR_ME_INC_CC_LANES_HEIGHT_3	SWS/BR: Increase all CC lanes' height by 003 pixel
MIDI Editor	_BR_ME_INC_CC_LANES_HEIGHT_4	SWS/BR: Increase all CC lanes' height by 004 pixel
MIDI Editor	_BR_ME_INC_CC_LANES_HEIGHT_5	SWS/BR: Increase all CC lanes' height by 005 pixel
MIDI Editor	_BR_ME_INC_CC_LANES_HEIGHT_10	SWS/BR: Increase all CC lanes' height by 010 pixel
MIDI Editor	_BR_ME_INC_CC_LANES_HEIGHT_20	SWS/BR: Increase all CC lanes' height by 020 pixel
MIDI Editor	_BR_ME_INC_CC_LANES_HEIGHT_30	SWS/BR: Increase all CC lanes' height by 030 pixel
MIDI Editor	_BR_ME_INC_CC_LANES_HEIGHT_40	SWS/BR: Increase all CC lanes' height by 040 pixel
MIDI Editor	_BR_ME_INC_CC_LANES_HEIGHT_50	SWS/BR: Increase all CC lanes' height by 050 pixel
MIDI Editor	_BR_ME_INC_CC_LANES_HEIGHT_100	SWS/BR: Increase all CC lanes' height by 100 pixel
MIDI Editor	_BR_ME_DEC_CC_LANES_HEIGHT_1	SWS/BR: Decrease all CC lanes' height by 001 pixel
MIDI Editor	_BR_ME_DEC_CC_LANES_HEIGHT_2	SWS/BR: Decrease all CC lanes' height by 002 pixel
MIDI Editor	_BR_ME_DEC_CC_LANES_HEIGHT_3	SWS/BR: Decrease all CC lanes' height by 003 pixel
MIDI Editor	_BR_ME_DEC_CC_LANES_HEIGHT_4	SWS/BR: Decrease all CC lanes' height by 004 pixel
MIDI Editor	_BR_ME_DEC_CC_LANES_HEIGHT_5	SWS/BR: Decrease all CC lanes' height by 005 pixel
MIDI Editor	_BR_ME_DEC_CC_LANES_HEIGHT_10	SWS/BR: Decrease all CC lanes' height by 010 pixel
MIDI Editor	_BR_ME_DEC_CC_LANES_HEIGHT_20	SWS/BR: Decrease all CC lanes' height by 020 pixel
MIDI Editor	_BR_ME_DEC_CC_LANES_HEIGHT_30	SWS/BR: Decrease all CC lanes' height by 030 pixel
MIDI Editor	_BR_ME_DEC_CC_LANES_HEIGHT_40	SWS/BR: Decrease all CC lanes' height by 040 pixel
MIDI Editor	_BR_ME_DEC_CC_LANES_HEIGHT_50	SWS/BR: Decrease all CC lanes' height by 050 pixel
MIDI Editor	_BR_ME_DEC_CC_LANES_HEIGHT_100	SWS/BR: Decrease all CC lanes' height by 100 pixel
MIDI Editor	_BR_ME_HIDE_LAST_CLICKED_LANE	SWS/BR: Hide last clicked CC lane
MIDI Editor	_BR_ME_HIDE_ALL_NO_LAST_CLICKED	SWS/BR: Hide all CC lanes except last clicked lane
MIDI Editor	_BR_ME_TOGGLE_HIDE_ALL_NO_LAST_CLICKED	SWS/BR: Toggle hide all CC lanes except last clicked lane
MIDI Editor	_BR_ME_TOGGLE_HIDE_ALL_NO_LAST_CLICKED_50_PX	SWS/BR: Toggle hide all CC lanes except last clicked lane (set lane height to 50 pixel)
MIDI Editor	_BR_ME_TOGGLE_HIDE_ALL_NO_LAST_CLICKED_100_PX	SWS/BR: Toggle hide all CC lanes except last clicked lane (set lane height to 100 pixel)
MIDI Editor	_BR_ME_TOGGLE_HIDE_ALL_NO_LAST_CLICKED_150_PX	SWS/BR: Toggle hide all CC lanes except last clicked lane (set lane height to 150 pixel)
MIDI Editor	_BR_ME_TOGGLE_HIDE_ALL_NO_LAST_CLICKED_200_PX	SWS/BR: Toggle hide all CC lanes except last clicked lane (set lane height to 200 pixel)
MIDI Editor	_BR_ME_TOGGLE_HIDE_ALL_NO_LAST_CLICKED_250_PX	SWS/BR: Toggle hide all CC lanes except last clicked lane (set lane height to 250 pixel)
MIDI Editor	_BR_ME_TOGGLE_HIDE_ALL_NO_LAST_CLICKED_300_PX	SWS/BR: Toggle hide all CC lanes except last clicked lane (set lane height to 300 pixel)
MIDI Editor	_BR_ME_TOGGLE_HIDE_ALL_NO_LAST_CLICKED_350_PX	SWS/BR: Toggle hide all CC lanes except last clicked lane (set lane height to 350 pixel)
MIDI Editor	_BR_ME_TOGGLE_HIDE_ALL_NO_LAST_CLICKED_400_PX	SWS/BR: Toggle hide all CC lanes except last clicked lane (set lane height to 400 pixel)
MIDI Editor	_BR_ME_TOGGLE_HIDE_ALL_NO_LAST_CLICKED_450_PX	SWS/BR: Toggle hide all CC lanes except last clicked lane (set lane height to 450 pixel)
MIDI Editor	_BR_ME_TOGGLE_HIDE_ALL_NO_LAST_CLICKED_500_PX	SWS/BR: Toggle hide all CC lanes except last clicked lane (set lane height to 500 pixel)
MIDI Editor	_BR_ME_HIDE_MOUSE_LANE	SWS/BR: Hide CC lane under mouse cursor
MIDI Editor	_BR_ME_HIDE_ALL_NO_MOUSE_LANE	SWS/BR: Hide all CC lanes except lane under mouse cursor
MIDI Editor	_BR_ME_TOGGLE_HIDE_ALL_NO_MOUSE_LANE	SWS/BR: Toggle hide all CC lanes except lane under mouse cursor
MIDI Editor	_BR_ME_TOGGLE_HIDE_ALL_NO_MOUSE_LANE_50_PX	SWS/BR: Toggle hide all CC lanes except lane under mouse cursor (set lane height to 50 pixel)
MIDI Editor	_BR_ME_TOGGLE_HIDE_ALL_NO_MOUSE_LANE_100_PX	SWS/BR: Toggle hide all CC lanes except lane under mouse cursor (set lane height to 100 pixel)
MIDI Editor	_BR_ME_TOGGLE_HIDE_ALL_NO_MOUSE_LANE_150_PX	SWS/BR: Toggle hide all CC lanes except lane under mouse cursor (set lane height to 150 pixel)
MIDI Editor	_BR_ME_TOGGLE_HIDE_ALL_NO_MOUSE_LANE_200_PX	SWS/BR: Toggle hide all CC lanes except lane under mouse cursor (set lane height to 200 pixel)
MIDI Editor	_BR_ME_TOGGLE_HIDE_ALL_NO_MOUSE_LANE_250_PX	SWS/BR: Toggle hide all CC lanes except lane under mouse cursor (set lane height to 250 pixel)
MIDI Editor	_BR_ME_TOGGLE_HIDE_ALL_NO_MOUSE_LANE_300_PX	SWS/BR: Toggle hide all CC lanes except lane under mouse cursor (set lane height to 300 pixel)
MIDI Editor	_BR_ME_TOGGLE_HIDE_ALL_NO_MOUSE_LANE_350_PX	SWS/BR: Toggle hide all CC lanes except lane under mouse cursor (set lane height to 350 pixel)
MIDI Editor	_BR_ME_TOGGLE_HIDE_ALL_NO_MOUSE_LANE_400_PX	SWS/BR: Toggle hide all CC lanes except lane under mouse cursor (set lane height to 400 pixel)
MIDI Editor	_BR_ME_TOGGLE_HIDE_ALL_NO_MOUSE_LANE_450_PX	SWS/BR: Toggle hide all CC lanes except lane under mouse cursor (set lane height to 450 pixel)
